drugbank_id,half_life,half_life_unit,half_life_unit_mixed,half_life_n_records,half_life_hours
DB01029,11.0,hours,False,1,11.0
DB01030,2.0,hours,False,1,2.0
DB01031,2.5,hours,False,1,2.5
DB01032,6.0,hours,False,1,6.0
DB01033,19.166666666666668,hours,True,3,4.416666666666667
DB01035,2.5,hours,False,1,2.5
DB01036,1.9,hours,False,1,1.9
DB01037,1.2,hours,False,1,1.2
DB01039,9.5,hours,False,2,9.5
DB01611,67.83333333333333,days,False,3,1628.0
DB01042,38.25,hours,True,2,1.375
DB01043,60.0,hours,False,1,60.0
DB01044,7.0,hours,False,1,7.0
DB01045,3.35,hours,False,1,3.35
DB01046,0.9,hours,False,1,0.9
DB01048,1.54,hours,False,1,1.54
DB01049,8.25,hours,False,2,8.25
DB01050,2.15,hours,False,2,2.15
DB01051,6.0,hours,False,1,6.0
DB13178,5.22,hours,False,1,5.22
DB01058,0.8,hours,False,1,0.8
DB01059,3.0,hours,False,1,3.0
DB01060,61.3,minutes,False,1,1.0216666666666665
DB08949,1.0,hours,False,1,1.0
DB09564,25.0,hours,False,1,25.0
DB09156,6.2,hours,False,1,6.2
DB16756,8.33,hours,False,1,8.33
DB01064,21.25,minutes,False,2,0.35416666666666663
DB01065,35.0,minutes,False,1,0.5833333333333334
DB09236,13.0,hours,False,1,13.0
DB01067,2.0,hours,False,1,2.0
DB01069,12.0,hours,False,1,12.0
DB12942,2.4,hours,False,1,2.4
DB00555,18.4,hours,False,2,18.4
DB01073,20.0,hours,False,1,20.0
DB01074,1.0,days,False,2,24.0
DB01076,14.0,hours,False,1,14.0
DB01077,1.0,hours,False,1,1.0
DB01078,36.0,hours,False,1,36.0
DB12825,10.6,hours,False,2,10.6
DB01202,6.0,hours,False,1,6.0
DB06282,7.05,hours,False,1,7.05
DB01081,12.0,hours,False,1,12.0
DB01082,2.5,hours,False,1,2.5
DB01083,1.0,hours,False,1,1.0
DB01084,3.0,hours,False,1,3.0
DB01085,0.76,hours,False,1,0.76
DB01087,3.7,hours,False,1,3.7
DB01088,20.0,minutes,False,1,0.3333333333333333
DB01091,92.5,hours,False,2,92.5
DB01095,3.0,hours,False,1,3.0
DB01096,1.0,hours,False,1,1.0
DB01097,2.0,weeks,False,1,336.0
DB01098,19.0,hours,False,1,19.0
DB01099,2.4,hours,False,1,2.4
DB01100,29.0,hours,False,1,29.0
DB01101,0.75,hours,False,1,0.75
DB01102,8.0,minutes,False,1,0.13333333333333333
DB01103,5.0,days,False,1,120.0
DB08820,12.0,hours,False,2,12.0
DB01105,1.1,hours,False,1,1.1
DB01106,36.0,hours,False,1,36.0
DB01107,6.0,hours,False,1,6.0
DB01108,8.0,hours,False,1,8.0
DB01109,60.125,minutes,True,4,1.125
DB01110,24.0,hours,False,1,24.0
DB01113,0.5,hours,False,1,0.5
DB01114,21.0,hours,False,1,21.0
DB01115,2.0,hours,False,1,2.0
DB01117,2.2,days,False,1,52.800000000000004
DB01137,6.0,hours,False,1,6.0
DB00281,1.5,hours,False,1,1.5
DB01120,10.4,hours,False,1,10.4
DB01121,22.0,hours,False,1,22.0
DB01124,7.0,hours,False,1,7.0
DB01128,5.9,days,False,1,141.60000000000002
DB01129,1.0,hours,False,1,1.0
DB01131,20.0,hours,False,1,20.0
DB01132,3.0,hours,False,1,3.0
DB01133,95.0,hours,False,2,95.0
DB13200,32.0,hours,False,1,32.0
DB01136,7.0,hours,False,1,7.0
DB01255,4.0,hours,False,2,4.0
DB01138,4.0,hours,False,1,4.0
DB01140,1.5,hours,False,1,1.5
DB01141,14.0,hours,False,1,14.0
DB01142,15.0,hours,False,1,15.0
DB01143,8.0,minutes,False,1,0.13333333333333333
DB01145,3.0,hours,False,1,3.0
DB01149,2.0,hours,False,1,2.0
DB01150,1.3,hours,False,1,1.3
DB01151,7.0,hours,False,1,7.0
DB01155,7.0,hours,False,1,7.0
DB01156,24.0,hours,False,1,24.0
DB01157,11.0,hours,False,1,11.0
DB09198,110.0,minutes,False,1,1.8333333333333333
DB01160,1.5,hours,True,2,1.5
DB00186,20.6,hours,True,5,6.833333333333333
DB01163,2.0,hours,False,2,2.0
DB01165,9.0,hours,False,1,9.0
DB01166,11.0,hours,False,1,11.0
DB01167,21.0,hours,False,1,21.0
DB01168,10.0,minutes,False,1,0.16666666666666666
DB01170,1.5,days,False,1,36.0
DB01171,2.5,hours,False,2,2.5
DB01172,2.5,hours,False,1,2.5
DB01173,13.0,hours,False,1,13.0
DB01174,66.0,hours,False,2,66.0
DB01176,20.0,hours,False,1,20.0
DB01177,22.0,hours,False,1,22.0
DB01179,1.0,hours,False,1,1.0
DB01182,2.0,hours,False,1,2.0
DB12281,11.0,days,False,1,264.0
DB13125,27.0,hours,False,1,27.0
DB09409,27.7,hours,False,1,27.7
DB09481,27.7,hours,False,1,27.7
DB01184,7.0,hours,False,1,7.0
DB01185,9.2,hours,False,1,9.2
DB01186,27.0,hours,False,1,27.0
DB01189,8.16,minutes,False,1,0.136
DB09407,27.7,hours,False,1,27.7
DB00934,51.0,hours,False,1,51.0
DB00358,10.95,days,False,2,262.8
DB01191,17.0,hours,False,1,17.0
DB01192,1.3,hours,False,1,1.3
DB01193,3.0,hours,False,1,3.0
DB01194,111.0,days,False,1,2664.0
DB00961,5.3,hours,False,2,5.3
DB01196,20.0,hours,False,1,20.0
DB01197,2.0,hours,False,1,2.0
DB01198,8.45,hours,False,2,8.45
DB01199,1.0,hours,False,1,1.0
DB01200,2.0,hours,False,1,2.0
DB00760,1.25,hours,False,2,1.25
DB01203,20.0,hours,False,1,20.0
DB01204,75.0,hours,False,1,75.0
DB00563,3.15,hours,False,4,3.15
DB01206,94.0,minutes,False,1,1.5666666666666667
DB00367,28.775,hours,False,4,28.775
DB00422,2.6666666666666665,hours,False,3,2.6666666666666665
DB00683,35.028571428571425,hours,True,7,2.5785714285714287
DB01210,20.0,hours,False,1,20.0
DB01211,3.0,hours,False,1,3.0
DB01212,15.4,hours,False,2,15.4
DB01215,10.0,hours,False,1,10.0
DB01217,50.0,hours,False,1,50.0
DB01218,6.0,days,False,1,144.0
DB01220,6.0,hours,False,1,6.0
DB01221,186.0,minutes,False,1,3.1
DB01223,7.0,hours,False,1,7.0
DB00447,3.3,hours,False,2,3.3
DB13615,2.045,hours,False,2,2.045
DB01227,2.6,days,False,1,62.400000000000006
DB01228,1.0,hours,False,1,1.0
DB01229,52.7,hours,False,1,52.7
DB01230,12.0,hours,False,1,12.0
DB01231,4.0,hours,False,1,4.0
DB00331,11.9,hours,False,2,11.9
DB01234,4.933333333333334,hours,False,3,4.933333333333334
DB01235,17.933333333333334,hours,True,3,1.5444444444444443
DB01237,1.0,hours,False,1,1.0
DB01238,94.00999999999999,hours,False,3,94.00999999999999
DB01239,8.0,hours,False,1,8.0
DB01240,6.0,minutes,False,1,0.1
DB01241,2.0,hours,False,3,2.0
DB08893,38.0,hours,False,2,38.0
DB01244,24.0,hours,False,1,24.0
DB01247,1.5,hours,False,1,1.5
DB01248,41.775,hours,True,4,31.941666666666666
DB01249,12.55,hours,False,2,12.55
DB01250,0.9,hours,False,1,0.9
DB01251,8.0,hours,False,1,8.0
DB01253,6.0,hours,True,2,1.0833333333333333
DB01254,3.0,hours,False,1,3.0
DB01226,3.0500000000000003,minutes,False,2,0.050833333333333335
DB01257,271.0,hours,False,2,271.0
DB01259,14.2,hours,False,1,14.2
DB01261,11.7,hours,False,2,11.7
DB01262,0.5800000000000001,hours,False,2,0.5800000000000001
DB01263,35.0,hours,False,1,35.0
DB01264,15.0,hours,False,1,15.0
DB01265,15.0,hours,False,1,15.0
DB01267,23.0,hours,False,1,23.0
DB01268,40.0,hours,False,1,40.0
DB01269,7.5,days,False,1,180.0
DB09413,10.9,hours,False,2,10.9
DB01271,44.0,minutes,False,1,0.7333333333333333
DB01272,2.3,hours,False,1,2.3
DB01273,24.0,hours,False,1,24.0
DB00471,2.7,hours,False,1,2.7
DB00688,17.25,hours,False,2,17.25
DB00779,0.55,hours,False,2,0.55
DB01276,2.4,hours,False,1,2.4
DB01277,5.8,hours,False,1,5.8
DB01278,48.0,minutes,False,1,0.8
DB00763,11.5,hours,False,3,11.5
DB06230,21.433333333333334,hours,True,3,7.9944444444444445
DB01183,1.875,hours,False,4,1.875
DB01282,40.0,minutes,False,1,0.6666666666666666
DB01283,4.0,hours,False,1,4.0
DB01284,15.0,minutes,False,1,0.25
DB01285,15.0,minutes,False,1,0.25
DB01291,2.0,hours,False,1,2.0
DB01294,9.333333333333334,days,True,3,208.66666666666666
DB01296,8.055,hours,False,2,8.055
DB01306,81.0,minutes,False,1,1.35
DB01307,5.0,hours,False,1,5.0
DB01309,42.0,minutes,False,1,0.7
DB01320,13.5,hours,True,2,6.125
DB01326,46.0,minutes,False,2,0.7666666666666666
DB01327,1.9,hours,False,2,1.9
DB01328,4.5,hours,False,1,4.5
DB01329,2.0,hours,False,1,2.0
DB01331,41.0,minutes,False,1,0.6833333333333333
DB01337,1.5,hours,False,1,1.5
DB01338,87.0,minutes,False,1,1.45
DB01339,51.0,minutes,False,1,0.85
DB01340,23.55,hours,False,2,23.55
DB01348,30.0,hours,False,1,30.0
DB01353,37.0,hours,False,1,37.0
DB01280,15.5,minutes,False,2,0.2583333333333333
DB13933,70.0,hours,False,1,70.0
DB00540,32.5,hours,False,2,32.5
DB01362,2.7,hours,False,2,2.7
DB01364,6.0,hours,False,1,6.0
DB01365,17.0,hours,False,1,17.0
DB01367,3.0,hours,False,1,3.0
DB01369,3.1,hours,False,1,3.1
DB01382,4.0,hours,False,1,4.0
DB01388,17.0,hours,False,1,17.0
DB01392,36.0,minutes,False,1,0.6
DB01393,1.0,hours,False,1,1.0
DB01395,30.0,hours,False,1,30.0
DB01399,1.0,hours,False,1,1.0
DB01400,52.0,minutes,False,1,0.8666666666666667
DB01403,20.0,hours,False,1,20.0
DB01405,8.0,hours,False,1,8.0
DB01406,24.0,hours,False,1,24.0
DB01407,36.0,hours,False,1,36.0
DB01408,13.0,hours,False,1,13.0
DB01409,34.0,hours,False,2,34.0
DB00104,36.1,hours,True,2,0.7
DB01414,1.2,hours,False,1,1.2
DB01416,2.09,hours,False,1,2.09
DB01418,8.0,hours,False,1,8.0
DB01420,4.5,days,False,1,108.0
DB01425,3.0,hours,False,1,3.0
DB01427,5.0,hours,False,1,5.0
DB01432,6.0,minutes,False,1,0.1
DB01436,3.0,hours,False,1,3.0
DB01437,10.0,hours,False,1,10.0
DB01440,30.0,minutes,False,1,0.5
DB01452,2.0,minutes,False,1,0.03333333333333333
DB01454,6.0,hours,False,1,6.0
DB01459,11.0,hours,False,1,11.0
DB01486,5.2,hours,False,1,5.2
DB01501,7.24,hours,False,1,7.24
DB16261,2.36,hours,False,1,2.36
DB00334,30.0,hours,False,1,30.0
DB01541,14.0,days,False,1,336.0
DB01544,18.0,hours,False,1,18.0
DB01551,4.0,hours,False,1,4.0
DB01553,65.0,hours,False,1,65.0
DB01556,40.0,hours,False,1,40.0
DB01558,10.0,hours,False,1,10.0
DB01559,4.0,hours,False,1,4.0
DB01233,5.0,hours,False,1,5.0
DB04896,6.0,hours,False,1,6.0
DB00410,20.0,minutes,False,1,0.3333333333333333
DB01577,4.0,hours,False,1,4.0
DB01579,19.0,hours,False,1,19.0
DB01580,1.0,hours,False,1,1.0
DB01586,3.5,days,False,1,84.0
DB01587,26.0,hours,False,1,26.0
DB01588,36.0,hours,False,1,36.0
DB01589,39.0,hours,False,1,39.0
DB01590,30.0,hours,False,1,30.0
DB01591,33.0,hours,False,1,33.0
DB01593,280.0,days,False,1,6720.0
DB01594,9.0,hours,False,1,9.0
DB01595,26.0,hours,False,1,26.0
DB01597,1.0,hours,False,1,1.0
DB01598,1.15,hours,False,2,1.15
DB01599,12.0,hours,False,1,12.0
DB01600,1.5,hours,False,1,1.5
DB01601,6.9,hours,False,1,6.9
DB01603,25.0,minutes,False,1,0.4166666666666667
DB01604,1.0,hours,False,1,1.0
DB01606,0.8049999999999999,hours,False,2,0.8049999999999999
DB01607,1.1,hours,False,1,1.1
DB01609,8.0,hours,False,1,8.0
DB00338,1.75,hours,False,2,1.75
DB09122,78.0,hours,False,1,78.0
DB06154,4.0,hours,False,1,4.0
DB12835,31.9,hours,False,1,31.9
DB01620,8.0,hours,False,1,8.0
DB01623,10.0,hours,False,1,10.0
DB01624,19.5,days,True,2,238.0
DB01628,22.0,hours,False,1,22.0
DB01656,17.0,hours,False,1,17.0
DB01685,5.0,hours,False,1,5.0
DB01708,12.0,hours,False,1,12.0
DB01764,0.7,hours,False,1,0.7
DB01892,9.0,hours,False,1,9.0
DB00417,15.0,hours,True,2,0.25
DB05154,17.45,hours,False,2,17.45
DB01956,0.7,hours,False,1,0.7
DB02546,2.0,hours,False,1,2.0
DB02638,0.9,hours,False,1,0.9
DB00043,25.0,days,False,2,600.0
DB03209,1.8,hours,False,1,1.8
DB03701,59.75,hours,False,2,59.75
DB03756,20.0,hours,False,1,20.0
DB04339,1.33,hours,False,1,1.33
DB04552,2.5,hours,False,1,2.5
DB04570,1.6,hours,False,1,1.6
DB04572,1.5,hours,False,1,1.5
DB04599,1.0,hours,False,1,1.0
DB04743,1.8,hours,False,1,1.8
DB04786,36.0,days,False,1,864.0
DB04794,1.0,hours,False,1,1.0
DB04829,3.0,hours,False,1,3.0
DB04832,8.4,hours,False,1,8.4
DB04834,141.0,minutes,False,1,2.35
DB04835,14.0,hours,False,1,14.0
DB04836,48.0,minutes,False,1,0.8
DB04839,67.0,hours,False,2,67.0
DB04841,18.0,days,False,1,432.0
DB00409,7.033333333333334,hours,False,3,7.033333333333334
DB04845,52.0,hours,False,1,52.0
DB04846,5.0,hours,False,1,5.0
DB04847,15.0,hours,False,1,15.0
DB04849,12.0,hours,False,1,12.0
DB04853,10.0,minutes,False,1,0.16666666666666666
DB04854,5.0,hours,False,1,5.0
DB04855,13.0,hours,False,1,13.0
DB04857,24.0,hours,False,1,24.0
DB04861,15.5,hours,False,2,15.5
DB04865,6.0,hours,False,1,6.0
DB04866,23.8,hours,False,1,23.8
DB04868,15.0,hours,False,1,15.0
DB04871,11.0,hours,False,1,11.0
DB04876,2.5,hours,False,2,2.5
DB04878,4.08,hours,False,1,4.08
DB04879,6.0,hours,False,1,6.0
DB04880,4.0,hours,False,1,4.0
DB04882,20.0,hours,False,1,20.0
DB04884,1.0,hours,False,1,1.0
DB04886,20.0,hours,False,1,20.0
DB04890,2.5,hours,False,1,2.5
DB04892,10.0,hours,False,1,10.0
DB04893,15.0,hours,False,1,15.0
DB04894,30.0,minutes,False,1,0.5
DB04898,3.0,hours,False,1,3.0
DB04899,18.0,minutes,False,1,0.3
DB04900,2.0,hours,False,1,2.0
DB04901,13.0,days,False,1,312.0
DB04908,11.0,hours,False,1,11.0
DB04911,245.0,hours,False,1,245.0
DB04912,3.8,hours,False,1,3.8
DB04920,1.0,minutes,False,1,0.016666666666666666
DB04931,22.5,hours,True,2,7.75
DB04933,50.4,hours,False,1,50.4
DB04938,26.0,hours,False,1,26.0
DB04944,1.0,weeks,False,1,168.0
DB04946,25.5,hours,False,2,25.5
DB04948,11.0,hours,False,1,11.0
DB04949,7.0,hours,False,1,7.0
DB04951,3.0,hours,False,1,3.0
DB04953,7.5,hours,False,1,7.5
DB04956,44.7,hours,False,1,44.7
DB04970,1.1,hours,False,1,1.1
DB04972,18.0,minutes,False,1,0.3
DB04975,0.64,hours,False,1,0.64
DB04982,3.0,hours,False,1,3.0
DB04985,0.35,hours,False,1,0.35
DB04991,8.0,hours,False,1,8.0
DB05010,4.0,hours,False,1,4.0
DB05016,2.0,hours,False,1,2.0
DB05018,3.5,hours,False,2,3.5
DB05032,8.0,hours,False,1,8.0
DB00621,4.775,hours,False,2,4.775
DB05084,1.0,hours,False,1,1.0
DB05087,34.0,hours,False,1,34.0
DB05098,24.9,minutes,False,1,0.415
DB05099,3.0,hours,False,1,3.0
DB05100,2.0,hours,False,1,2.0
DB05101,196.0,hours,False,1,196.0
DB05109,33.0,hours,False,1,33.0
DB05129,36.0,hours,False,1,36.0
DB05131,20.0,hours,False,1,20.0
DB05136,30.0,hours,False,1,30.0
DB00953,2.0,hours,False,1,2.0
DB00728,7.5,minutes,False,2,0.125
DB05229,35.0,minutes,False,1,0.5833333333333334
DB05239,44.0,hours,False,1,44.0
DB05246,1.4,hours,False,1,1.4
DB05254,24.0,hours,False,1,24.0
DB05260,25.0,hours,False,1,25.0
DB05262,23.3,hours,False,1,23.3
DB05266,19.0,hours,False,1,19.0
DB05271,4.0,hours,False,2,4.0
DB05294,19.0,days,False,1,456.0
DB05311,2.0,hours,False,1,2.0
DB01303,6.5,hours,False,3,6.5
DB05332,3.5,days,False,1,84.0
DB05351,1.0,hours,False,1,1.0
DB05467,8.7,hours,False,1,8.7
DB05521,6.5,hours,False,2,6.5
DB05528,1.0,months,False,1,730.485
DB05541,7.0,hours,False,1,7.0
DB05578,15.0,days,False,1,360.0
DB05631,2.08,hours,False,1,2.08
DB05667,3.5,hours,False,2,3.5
DB05679,20.0,days,False,3,480.0
DB05710,3.09,minutes,False,1,0.0515
DB05739,4.0,months,False,1,2921.94
DB05773,4.0,days,False,1,96.0
DB05777,10.91,days,True,2,33.91
DB05812,12.0,hours,False,1,12.0
DB05829,1.5,hours,False,1,1.5
DB05889,12.3,days,False,1,295.20000000000005
DB05941,3.55,days,False,2,85.2
DB05990,24.0,hours,False,1,24.0
DB06014,3.0,hours,False,1,3.0
DB06016,31.6,hours,False,1,31.6
DB06043,11.0,days,False,1,264.0
DB06045,1.5,hours,False,1,1.5
DB06077,13.0,hours,False,1,13.0
DB06081,16.0,hours,False,1,16.0
DB06119,50.0,hours,False,1,50.0
DB06137,4.0,hours,False,1,4.0
DB06144,3.0,days,False,1,72.0
DB01062,1.0,hours,False,2,1.0
DB00935,6.75,hours,False,2,6.75
DB06148,10.0,hours,False,1,10.0
DB06149,70.0,hours,False,1,70.0
DB00110,18.0,days,False,1,432.0
DB06152,10.0,hours,False,1,10.0
DB06153,23.0,hours,False,1,23.0
DB05885,8.0,hours,False,1,8.0
DB06155,11.0,days,False,2,264.0
DB06168,26.0,days,False,1,624.0
DB06176,3.0,hours,False,1,3.0
DB06186,14.7,days,False,1,352.79999999999995
DB06193,14.7,hours,False,1,14.7
DB06196,1.4,hours,False,1,1.4
DB06201,6.0,hours,False,1,6.0
DB06202,6.0,days,False,1,144.0
DB06203,21.0,hours,False,1,21.0
DB06204,4.0,hours,False,1,4.0
DB06205,2.0,minutes,False,1,0.03333333333333333
DB06206,2.0,hours,False,1,2.0
DB06207,13.3,hours,False,1,13.3
DB06209,7.4,hours,False,1,7.4
DB06210,23.5,hours,False,2,23.5
DB04895,10.0,days,False,1,240.0
DB06212,12.0,hours,False,1,12.0
DB06213,2.0,hours,False,1,2.0
DB01359,37.5,hours,False,4,37.5
DB06216,24.0,hours,False,1,24.0
DB06217,4.25,hours,False,2,4.25
DB06218,13.0,hours,False,1,13.0
DB06219,346.0,hours,False,1,346.0
DB00252,16.0,hours,False,2,16.0
DB06234,4.32,hours,False,1,4.32
DB06237,5.0,hours,False,1,5.0
DB06243,8.0,hours,False,1,8.0
DB06255,0.92,hours,False,2,0.92
DB06261,57.5,hours,True,2,38.325
DB06262,2.0,hours,False,1,2.0
DB06268,10.0,hours,False,1,10.0
DB06271,18.733333333333334,hours,False,3,18.733333333333334
DB06273,9.166666666666666,days,False,3,220.0
DB06274,10.0,hours,False,1,10.0
DB09268,7.2,hours,False,2,7.2
DB06283,2.9499999999999997,hours,False,2,2.9499999999999997
DB06285,1.0,hours,False,1,1.0
DB06287,17.3,hours,False,1,17.3
DB06288,8.0,hours,False,2,8.0
DB06290,25.5,hours,False,2,25.5
DB06292,13.350000000000001,hours,False,2,13.350000000000001
DB06335,2.5,hours,False,1,2.5
DB06343,20.0,days,False,1,480.0
DB06366,18.0,days,False,1,432.0
DB06372,8.6,days,False,1,206.39999999999998
DB06374,30.0,hours,False,1,30.0
DB06401,30.0,hours,False,1,30.0
DB06402,8.0,hours,False,1,8.0
DB06403,15.0,hours,False,1,15.0
DB06404,127.8,hours,False,2,127.8
DB06410,32.0,hours,False,1,32.0
DB06413,15.0,hours,False,1,15.0
DB06414,9.05,hours,False,1,9.05
DB01104,24.0,hours,False,2,24.0
DB06419,5.1499999999999995,hours,False,3,5.1499999999999995
DB06480,18.0,hours,False,1,18.0
DB06552,50.0,hours,False,1,50.0
DB06581,56.3,hours,False,1,56.3
DB06589,35.0,hours,False,1,35.0
DB06590,1.6,hours,False,1,1.6
DB06594,0.0,hours,False,1,0.0
DB06595,21.0,hours,False,1,21.0
DB06602,24.0,days,False,1,576.0
DB06603,30.0,hours,False,1,30.0
DB06605,12.7,hours,False,1,12.7
DB06606,4.5,days,False,1,108.0
DB06607,2.5,days,False,1,60.0
DB06608,14.0,days,False,1,336.0
DB06612,16.0,days,False,1,384.0
DB06616,22.5,hours,False,1,22.5
DB05316,57.0,hours,False,1,57.0
DB12615,3.5,hours,False,1,3.5
DB15218,13.8,days,False,2,331.2
DB06626,2.5,hours,False,1,2.5
DB06636,80.0,hours,False,1,80.0
DB06637,4.484999999999999,hours,False,2,4.484999999999999
DB06643,25.4,days,False,1,609.5999999999999
DB06650,16.55,days,False,2,397.20000000000005
DB06654,22.0,hours,False,1,22.0
DB06655,13.0,hours,False,1,13.0
DB06663,12.0,hours,False,1,12.0
DB06670,87.3,hours,False,1,87.3
DB06674,2.0,weeks,False,1,336.0
DB06678,10.0,hours,False,1,10.0
DB06681,9.0,days,False,2,216.0
DB06684,24.5,hours,False,2,24.5
DB06692,80.0,hours,True,2,6.25
DB00860,2.1,hours,False,1,2.1
DB06696,3.0,hours,False,1,3.0
DB06697,1.9000000000000001,hours,False,2,1.9000000000000001
DB06698,3.0,hours,False,1,3.0
DB06699,25.189999999999998,days,True,3,352.32666666666665
DB06701,4.4125,hours,False,4,4.4125
DB00794,6.666666666666667,hours,False,3,6.666666666666667
DB06704,13.2,hours,False,1,13.2
DB06705,18.5,hours,False,1,18.5
DB06708,4.5,days,False,1,108.0
DB06710,6.0,hours,False,1,6.0
DB06716,0.81,hours,False,1,0.81
DB06717,9.0,hours,False,1,9.0
DB06718,24.0,hours,False,1,24.0
DB06719,43.666666666666664,minutes,True,3,1.0555555555555556
DB06720,11.0,minutes,False,1,0.18333333333333332
DB06725,3.0,hours,False,1,3.0
DB06730,16.0,hours,False,1,16.0
DB06731,4.0,days,False,1,96.0
DB06736,4.0,hours,False,1,4.0
DB06738,2.8449999999999998,hours,False,2,2.8449999999999998
DB06742,7.0,hours,False,1,7.0
DB06751,9.219999999999999,hours,False,2,9.219999999999999
DB06752,2.5,days,False,2,60.0
DB06754,10.5,hours,False,2,10.5
DB06755,6.0,days,False,1,144.0
DB06756,14.38,hours,False,1,14.38
DB06759,55.0,hours,False,1,55.0
DB06766,2.0,hours,False,1,2.0
DB06769,40.0,minutes,False,1,0.6666666666666666
DB01236,20.0,hours,False,1,20.0
DB01208,20.0,hours,False,1,20.0
DB01079,4.6,hours,False,1,4.6
DB06773,10.2,minutes,False,1,0.16999999999999998
DB06774,24.45,hours,True,2,12.2075
DB06775,5.6,hours,False,1,5.6
DB06778,13.0,days,False,1,312.0
DB06779,2.75,hours,False,2,2.75
DB06784,78.26,hours,False,1,78.26
DB06785,13.0,hours,False,1,13.0
DB06788,3.92,hours,False,1,3.92
DB06789,16.0,days,False,1,384.0
DB06791,22.0,days,False,1,528.0
DB06792,53.0,hours,False,1,53.0
DB06794,8.5,hours,False,1,8.5
DB06796,35.0,minutes,False,2,0.5833333333333334
DB06799,3.0,hours,False,1,3.0
DB06800,7.515000000000001,hours,False,2,7.515000000000001
DB06809,3.72,hours,False,5,3.72
DB06811,1.5,hours,False,1,1.5
DB06813,12.0,hours,False,1,12.0
DB06817,9.0,hours,False,1,9.0
DB06819,0.76,hours,False,1,0.76
DB06822,76.5,minutes,False,2,1.275
DB06823,27.4,hours,False,2,27.4
DB06824,13.8,hours,False,1,13.8
DB04844,13.75,hours,False,2,13.75
DB01041,6.17,hours,False,1,6.17
DB06826,14.0,minutes,False,1,0.23333333333333334
DB07565,0.6,hours,False,1,0.6
DB08439,22.0,minutes,False,1,0.36666666666666664
DB08604,21.0,hours,False,1,21.0
DB08792,3.0,hours,False,1,3.0
DB08804,8.18,hours,True,5,35.78
DB08806,5.0,hours,False,1,5.0
DB08808,2.0,hours,False,1,2.0
DB08810,9.25,hours,False,2,9.25
DB08811,6.0,hours,False,1,6.0
DB08813,3.5,hours,False,1,3.5
DB08814,17.4,hours,False,2,17.4
DB08815,23.5,hours,False,2,23.5
DB08816,8.0,hours,False,1,8.0
DB08818,17.0,hours,False,1,17.0
DB00374,4.0,hours,False,1,4.0
DB06825,18.0,minutes,True,3,1.2833333333333334
DB08822,11.0,hours,False,1,11.0
DB08824,13.2,hours,False,1,13.2
DB08826,1.9,hours,False,1,1.9
DB08827,39.7,hours,False,1,39.7
DB08828,8.0,days,False,2,192.0
DB08836,13.1,hours,False,1,13.1
DB08860,12.0,hours,False,1,12.0
DB08862,2.5,minutes,False,1,0.041666666666666664
DB08864,34.0,hours,False,1,34.0
DB08865,42.0,hours,False,1,42.0
DB08867,32.4,hours,False,1,32.4
DB08868,6.0,days,False,1,144.0
DB08869,32.0,minutes,False,2,0.5333333333333333
DB08870,4.0,days,False,1,96.0
DB08871,40.0,hours,False,1,40.0
DB08873,3.4,hours,False,1,3.4
DB08875,55.0,hours,False,1,55.0
DB08876,18.9,minutes,False,1,0.31499999999999995
DB08877,3.0,hours,False,1,3.0
DB00165,15.0,days,False,1,360.0
DB01224,6.0,hours,False,1,6.0
DB08880,18.0,days,False,1,432.0
DB08881,57.0,hours,False,1,57.0
DB08882,155.0,hours,False,1,155.0
DB08883,105.0,hours,False,1,105.0
DB00908,4.5,hours,False,2,4.5
DB08885,7.13,days,False,1,171.12
DB08886,18.2,hours,False,1,18.2
DB08887,89.0,hours,False,1,89.0
DB08889,1.0,hours,False,1,1.0
DB00481,27.0,hours,False,1,27.0
DB08894,41.96666666666667,hours,False,3,41.96666666666667
DB08895,3.0,hours,False,1,3.0
DB08896,28.0,hours,False,1,28.0
DB08897,3.7,hours,True,2,2.52
DB01270,17.0,days,True,2,2208.0
DB08899,6.8,days,False,2,163.2
DB08900,1.65,hours,False,2,1.65
DB08901,24.0,hours,False,1,24.0
DB08902,15.5,days,False,2,372.0
DB08903,5.5,months,False,1,4017.6675
DB08904,14.0,days,False,1,336.0
DB08905,18.0,minutes,False,1,0.3
DB00863,2.75,hours,False,2,2.75
DB08907,11.85,hours,False,2,11.85
DB08910,8.45,hours,False,2,8.45
DB08911,3.9,days,False,1,93.6
DB08912,8.0,hours,False,1,8.0
DB08913,11.4,days,False,1,273.6
DB11853,42.9,hours,False,2,42.9
DB11085,14.0,hours,False,1,14.0
DB08918,12.0,hours,False,1,12.0
DB08922,1.9,hours,False,1,1.9
DB08930,14.0,hours,False,1,14.0
DB08931,9.5,hours,False,2,9.5
DB08932,16.0,hours,False,1,16.0
DB08934,0.4,hours,False,1,0.4
DB08935,28.4,days,False,1,681.5999999999999
DB08936,12.0,hours,False,1,12.0
DB00478,23.333333333333332,hours,False,3,23.333333333333332
DB08951,2.3,hours,False,1,2.3
DB08961,2.0,hours,False,1,2.0
DB08995,43.1,hours,False,2,43.1
DB08996,10.0,hours,False,1,10.0
DB09017,4.4,hours,False,1,4.4
DB09019,6.6,hours,False,1,6.6
DB09026,24.0,hours,False,1,24.0
DB09027,47.0,hours,False,1,47.0
DB09028,4.8,hours,False,1,4.8
DB09029,27.0,days,False,1,648.0
DB09030,5.5,days,False,2,132.0
DB09031,18.974999999999998,days,False,2,455.4
